local_row,local_split,local_id,ref_row,ref_id,dist
3030,train,8efecf625dbd0da1,12448,2d9543,4e-06
2417,train,811d60706cee4ff5,6920,6ac9e3,4e-06
4839,train,8ff2e5163675ca14,9285,59d769,4e-06
10561,train,2987bc72be60f9cf,13519,56157b,4e-06
7393,train,0b145b9ab1c18ad4,4642,a23af0,4e-06
5314,train,13eb9bc7a820c072,11184,09038b,4e-06
14192,train,7fbab7b7d559c21f,4421,938bf6,4e-06
3158,train,f32059d9c0036ac6,7171,b41821,4e-06
11604,train,ec9bf0220e9906d1,14428,65b03a,4e-06
5427,train,e2b8304d2e9010d5,12571,1f684d,4e-06
6659,train,aa66c3fdcbc77040,14222,ad1881,4e-06
14327,train,e9ee11684dc8a639,11288,772bad,4e-06
1489,train,d5d1d47f72c3843e,13420,e857fb,4e-06
5344,train,bebdfc58d4cf5b85,7790,0b5452,4e-06
8457,train,40be327539058d06,8833,b7f35e,4e-06
6231,train,06a49b3c244c9802,12699,021e20,4e-06
1172,train,1f9042741a8b14ff,8792,571142,4e-06
13000,train,3fd9404c8a60f177,13104,e2d449,4e-06
2641,train,e8b41d919bec75fc,9986,d35186,4e-06
14307,train,ab8705e54bdd0a9f,10186,91cb43,4e-06
852,train,2620f953f189b79f,2729,8fcda4,4e-06
7269,train,70bcaebce15855d5,553,18d37a,4e-06
6835,train,036ed5c5c029efd0,12087,824d20,4e-06
2888,train,584e3b25fe1f69d7,8714,002c9d,4e-06
11899,train,3e0f30eec87eb353,12892,d22be8,4e-06
6418,train,030353f6cc9b9b0b,1641,c58178,4e-06
2517,train,fc062b7f20d1c89f,2984,38760b,4e-06
5405,train,6ca3b8710547bfe0,6608,481ab7,4e-06
9221,train,b243e8e3ca54cb83,138,58ba3f,4e-06
10324,train,e1b84ab484b76afc,5979,5a9861,4e-06
3321,train,927db593beac6cb6,9212,b36fe7,4e-06
31,train,daa280e702d5bd3c,10546,aeae61,4e-06
1717,train,214d96abad59b9e5,13206,18f118,4e-06
13142,train,3d09c4ce6f472983,12718,6d5754,4e-06
4374,train,b32e7f0d95978cae,8920,a5e175,4e-06
6673,train,8180a0ccb09148ed,3767,a4a047,4e-06
5985,train,acf3d85bbfd2ef4d,7495,2963f8,4e-06
14494,train,b8605c2f651c0ed0,10064,3c4255,4e-06
946,train,02ff5ffbc31832e9,10943,63ffb1,4e-06
12319,train,930d1caf8b9d2453,1011,cf2ee8,4e-06
8779,train,9b54eb66fe03677e,3206,c5c5ce,4e-06
3760,train,01fd62f22c10334b,9943,2cbf8d,4e-06
12149,train,23a5c2674b0b3646,1493,9ef6cd,4e-06
4176,train,a3b3176cc8885c42,12480,e789a6,4e-06
11629,train,ccd7ea7213d38edb,7198,0575ef,4e-06
1588,train,1132d9d785a90236,10418,d28d80,4e-06
6739,train,e15dc679706a81b9,12849,6ef211,4e-06
5551,train,cc3e596897fc398e,13360,80ea98,4e-06
4131,train,344bd01fbfda2625,4252,1edd18,4e-06
3352,train,be7d7202f0a0be14,9282,7bccdd,4e-06
7805,train,60759720b6d759db,5259,d1e612,4e-06
344,train,c5c1d374dfc05e3a,2642,2071ed,4e-06
7377,train,7b11fed730fe2924,675,081e43,4e-06
4977,train,9e1c3c7b93017c22,5236,e94021,4e-06
13864,train,6b6e3e4069b109ac,13382,670cd9,4e-06
105,train,b067ca56b67411f5,6325,daa02d,4e-06
8624,train,b90deef00a779f51,4986,78d8f4,4e-06
3049,train,96df533e95feb1fb,202,80e76d,4e-06
13583,train,ee9aba4b30261225,7553,17c882,4e-06
8915,train,02edac2674d9998d,10490,97ab90,4e-06
920,train,636274e74732ba8f,11909,001dac,4e-06
9962,train,f6fd44e38b9b71bc,11893,accd5a,4e-06
12636,train,51fa4351ef029e84,8212,f89d5a,4e-06
4398,train,9cf84d794a262ea5,8660,727d76,4e-06
3937,train,9ed39f4d399e3ef9,4823,163e21,4e-06
2628,train,5e5c35467c12d51f,10017,ba6a17,4e-06
9942,train,3e7eb8425ced9c64,10788,053440,4e-06
14797,train,6676f2fa32361b50,7626,cfd4f3,4e-06
6950,train,f955e737909f052c,759,ffd6ab,4e-06
5039,train,59e0d995ead5fa64,4158,d52240,4e-06
8885,train,2d0b4d331ac2001c,10543,c96d39,4e-06
12980,train,e299b9bce982aeac,10151,fb8201,4e-06
14115,train,ee5318fc80f2dab7,8738,84f6f0,4e-06
12042,train,69be9464dabcdb69,3972,74a52d,4e-06
8669,train,346565d1a13441e0,3046,af34d9,4e-06
6263,train,7e31bb2b66aafc7f,14112,1915ce,4e-06
8477,train,f4c621bbdb3cdbc1,6377,1738cd,4e-06
9333,train,8af43eab0c22bae8,2839,6e53dd,4e-06
9338,train,f5aa3394496258d1,6493,639365,4e-06
9385,train,0e2ae9fe74abce59,11124,f58a87,4e-06
6272,train,3bbb8da7120f463b,1505,1c45ab,4e-06
5022,train,00536fc8b5a84847,12005,b3d6bf,4e-06
3611,train,97afde516e4fe0f4,212,811e62,4e-06
8937,train,332f9170dfa21816,1171,7929b5,4e-06
7580,train,2bca57cb63cbe200,11981,996e4d,4e-06
13047,train,aac5d03a3e0a1a1d,6893,0b6b81,4e-06
5487,train,988c808538ee4919,11686,7f4646,4e-06
5348,train,384114b637bc9942,5683,1c4e6c,4e-06
262,train,e06e284e5555c163,1400,09a7fc,4e-06
1069,train,eeb3b65ddcf5b642,5218,dc29f0,4e-06
6991,train,4c1e9a4ee76f5c7c,10759,ddf2de,4e-06
13563,train,93ead87271f76268,599,375523,4e-06
6377,train,eb754f0bfbc2ae67,6451,749e48,4e-06
5868,train,ec05c61781893bce,1412,abe8d0,4e-06
1004,train,52c01e97e321d0a9,13842,ac4549,4e-06
11560,train,6b7517f8516249d4,10239,1e6272,4e-06
6637,train,b369f40ec3260592,9136,6fd5e0,4e-06
6190,train,81dab4d80ee5b8cf,1243,8fa0e3,4e-06
10702,train,4dc9b8fdc489024f,2610,794404,4e-06
7920,train,59ca550b008fcdd4,6103,c1f819,4e-06
716,train,a0744fb174e7ab24,12091,bbeb02,4e-06
1436,train,6c10dae6a5b1a98a,5156,f9ba61,4e-06
13608,train,c066cafd79330d11,4204,ff26e4,4e-06
2735,train,8dd81adc8d92ba4c,774,a85f2f,4e-06
7857,train,e3a1b53b71f58d68,12635,cf4f3f,4e-06
4600,train,9a6cb5ce0f980dca,2972,1c5165,4e-06
2425,train,d2e1bb03008f600a,9817,1dd8f4,4e-06
8603,train,96e211e0ae6e19ca,11232,844f24,4e-06
9795,train,f46b0e0305894d36,14327,7a76eb,4e-06
4607,train,e8a723056e375a6f,14062,f0aa06,4e-06
14135,train,e6e288bebb8c98db,5785,9c5a44,4e-06
12670,train,2d526b1539ecb037,5611,6381a5,4e-06
455,train,8b252013af47cd6c,14402,17896e,4e-06
3044,train,3e070606ce351aed,8412,af1e40,4e-06
12552,train,44d9fb46ff240f37,7871,106867,4e-06
9791,train,96c61277c4f0e288,6636,8e30f9,4e-06
10062,train,540f0755c3228991,13858,703d73,4e-06
2038,train,4c4c22097f6ee2d7,10303,1ff63a,4e-06
12381,train,7de918998a2ae107,13653,1135ec,4e-06
3552,train,eae24e5adb277b93,3787,d0376d,4e-06
6729,train,190e8f921475fdd3,9010,3dd861,4e-06
2666,train,e01ea11f20ffb592,7078,905f87,4e-06
6166,train,4c2072847b059fd3,9095,54d314,4e-06
4545,train,7fcaaec935c63f05,3018,b302e6,4e-06
12253,train,d240b3ea55a262b9,4602,ac75d7,4e-06
6042,train,e220f185a606b772,5839,cf7008,4e-06
13274,train,9319493e6c99bc6a,3855,305475,4e-06
14350,train,3a1e360dca9b2f6b,12388,caa373,4e-06
6742,train,f41436db344b9eb9,2982,88d381,4e-06
12884,train,c428c564c54461ec,6061,da4b7f,4e-06
11004,train,d32d828fffea01cf,10639,061a9f,4e-06
11447,train,1874b7d88b76bf55,5053,521fb8,4e-06
14784,train,1505ae96418099a0,3012,8dd124,4e-06
2079,train,21fa5f2e713feec2,10717,94757f,4e-06
10097,train,55e849c9950c3ad8,1110,60fbf2,4e-06
6094,train,79115453e61c6fa0,8067,8128f2,4e-06
10204,train,797efe96ea0653a6,11163,e01d8a,4e-06
8493,train,174b5ea734f80869,12464,2033f2,4e-06
12635,train,6652f989b3cde35a,6553,487edb,4e-06
6006,train,cf3e773531bb1c1b,2891,8642d1,4e-06
927,train,7aec7f7a36a8d2b2,639,ab335a,4e-06
1647,train,d5acadf3af9f7dcf,5309,60aa0e,4e-06
10803,train,3ffd99943c842bf2,11408,a93554,4e-06
3832,train,7a70ffd3cc1de366,10557,81301c,4e-06
12724,train,e3f906a242ad6d4f,11084,bae610,4e-06
10765,train,8c0d1fa0d685ca0b,7869,b6c5a5,4e-06
5355,train,cd217f5773545057,13363,81f3f4,4e-06
9714,train,49dffb7a50f4f706,12418,7fca8b,4e-06
14311,train,a6cab64ce22ad9f3,10947,b57db5,4e-06
13389,train,463ca36fcee81efa,14184,ac5c08,4e-06
2469,train,9005792717646448,12572,f64285,4e-06
4256,train,b6be7623f7d00994,8583,7e3154,4e-06
4080,train,818577b20a6b5c57,10249,c86bd0,4e-06
8311,train,9afe731a1a1a707b,3719,d69415,4e-06
6315,train,28e6db68e3fabd7b,13590,bcfe9a,4e-06
430,train,f8c6ca421ed41ead,3047,36b777,4e-06
8308,train,076370d0aceb9a6d,12355,409d6e,4e-06
5354,train,4daecebbd13da992,8908,ab984e,4e-06
11717,train,a4bd29ef8de2a6e3,12670,76dfdb,4e-06
8936,train,ff9e916df8ee0022,2477,b3da9a,4e-06
6370,train,c8d1cf54eece4d12,1405,ed0a11,4e-06
11771,train,ae669a92f307620e,11676,69b33d,4e-06
5542,train,c5e2aa607a85da4e,7181,9a7a1e,4e-06
11266,train,36da7db7c24ca6ac,2008,cb81f3,4e-06
3563,train,db73bf52255d35f6,5733,0af3aa,4e-06
6340,train,266dd073de2cdb7c,9229,549cbd,4e-06
4683,train,487697c5fc924d37,12063,dce71e,4e-06
14459,train,38d4ccd7deedd2ac,10556,62ecb0,4e-06
230,train,ed0e623a8c72ea50,1921,b37afc,4e-06
10373,train,b2a10d1bbdc02005,906,bf40c2,4e-06
3821,train,0fdfc5daef1da37b,4067,21c23a,4e-06
10829,train,0ba6e96eb19d09d0,8498,210bc0,4e-06
4342,train,140bfe14bd030859,10799,eb87dd,4e-06
6339,train,5f2bbb895ac47981,6602,84e6dc,4e-06
13479,train,07bdc2709884f0b7,884,ab3982,4e-06
395,train,8817423225751952,999,bb9780,4e-06
12297,train,b9a1f2e3e6bb2cfd,6310,6bc43e,4e-06
9267,train,9252bd8e0b17a00f,4650,93b246,4e-06
7242,train,9fe4da353d7ddf83,1194,c953e7,4e-06
6280,train,ee8f1450e695c03e,6528,ead0f1,4e-06
12203,train,1487bc94f18a8272,5168,7e3679,4e-06
9106,train,5cae61f4a726c984,13413,7d4b06,4e-06
12184,train,74de211ac076e8d5,5106,912890,4e-06
13762,train,cf07f518f7152f9a,10185,67ab5d,4e-06
7932,train,78b07d9f017b357e,9614,b41da3,4e-06
13236,train,b2ff2197e443ade2,12639,9b4b7d,4e-06
11012,train,0ec3ec9bb5d3a3ed,3701,8d2c9e,4e-06
12487,train,6dfe8f328a2974cc,8329,57574c,4e-06
3879,train,f8b182e8ae564f94,85,dc3016,4e-06
13272,train,104d792dd5f63e95,10200,5b2840,4e-06
12251,train,ded4411f03e0900c,3339,716b8f,4e-06
5970,train,daa0c803a059d3e1,12456,e3a4b9,4e-06
9632,train,b46b9238dd0ce670,10920,a2945a,4e-06
1960,train,0df0e6ca560cd6df,9956,30bdcb,4e-06
6057,train,32095826278b9a3c,12642,4fa180,4e-06
14769,train,6391c931b3746e7d,3308,f1ac95,4e-06
6291,train,f047ac421ad4fc43,12419,ab604a,4e-06
3317,train,dcfab7c452e10cb7,11008,29175c,4e-06
1671,train,2832d857c9808a8e,4205,0a9dab,4e-06
10766,train,a375fac576df42d5,11761,98e08b,4e-06
9986,train,76cda36edd879f4a,1137,daa148,4e-06
10999,train,e926e69063e903d1,2045,846003,4e-06
14574,train,aedd24da9d6d9434,7305,3f39ad,4e-06
367,train,97b0fec6c76f4cff,11236,09696d,4e-06
2173,train,5ee0eb40c143b849,2649,253423,4e-06
7673,train,707731be8c285cb3,5285,0d5a92,4e-06
12539,train,c84882fda23e4286,948,6b30af,4e-06
10783,train,4262bb8c91a53813,11601,a83f9d,4e-06
10002,train,b4b68aed713d0303,5652,3fb659,4e-06
2555,train,0f4610d7c7ce9182,13599,0347c5,4e-06
1091,train,7448bf8ea4deec7c,3784,6f632d,4e-06
2070,train,7d0ab2a87b12d3dc,6730,c8afdf,4e-06
5593,train,114d734df5645053,6932,924ef2,4e-06
7607,train,865947ee17eef70e,7721,ec18bf,4e-06
5940,train,4d24fc127831dfd8,6791,7b061e,4e-06
5345,train,915dda96d058e321,3775,0e66ce,4e-06
3711,train,064f060cb28bfae1,10061,efb115,4e-06
38,train,f4197fda8fd9ce76,9389,489b8f,4e-06
205,train,e401fb2216c87192,178,b0b0a7,4e-06
4418,train,9682b7176c0066f1,3797,7d0ebd,4e-06
9739,train,dbd2299358f99cae,11701,f0e979,4e-06
11749,train,bf536dc0a8413f57,4462,65113c,4e-06
6740,train,c23e2a6c7ac8fa3c,816,89aa25,4e-06
2331,train,8dd90a8ed3ef104d,5320,a901e2,4e-06
5631,train,9e5cce7e3645fcac,1533,e97229,4e-06
3204,train,08dbada6b10c1dee,13801,cdee89,4e-06
3593,train,f266a71c0aee2b03,9591,2b2f89,4e-06
3507,train,e56403f9497a6754,642,e05cea,4e-06
13363,train,73053e52ecf66793,2354,a65377,4e-06
2468,train,b6b4a00647b40953,3056,983421,4e-06
3292,train,41393e58f101b893,2246,0e727f,4e-06
13415,train,3f981912c382b13e,12826,cd45db,4e-06
8432,train,fb5be354f71a0d93,8776,056341,4e-06
4711,train,cdcb3a48a645ea59,4806,6f69b6,4e-06
4435,train,f8233ba9b29be763,3867,2d6ced,4e-06
13123,train,3cede0b65c268707,11277,419b0e,4e-06
12327,train,df752f3659bb61d2,10173,8e71a0,4e-06
6952,train,d867e82c094546f6,638,fc5eac,4e-06
2256,train,1178132a1d0cc33a,14043,0be90c,4e-06
7534,train,32188fc7121da3f8,9961,23c1b3,4e-06
7542,train,e64d12e600158205,13436,334e20,4e-06
6053,train,e14543464d531f3a,7902,68a160,4e-06
10358,train,414a00edf3eb1fbb,7136,2ae4b2,4e-06
2004,train,06cae312ecbb8882,3198,d50653,4e-06
558,train,94fb10bb90adfa67,13514,229ed1,4e-06
3731,train,b13678433b1ba2a6,241,5c5a88,4e-06
13885,train,f8ff1880e39562de,13025,bf05f0,4e-06
9788,train,7073aa6019043186,9175,c0241f,4e-06
4654,train,89d9286c2df35314,1722,8631fa,4e-06
5372,train,407be6fb8f7c3c31,5499,f789c4,4e-06
2688,train,0a2ac37858f435df,14095,51aa58,4e-06
5916,train,cfa97adfe0288be7,7863,43cfc0,4e-06
5536,train,72d681dfeef3ab31,3603,4a4b84,4e-06
6075,train,040f57bc59382ced,6483,62f150,4e-06
11970,train,55cc346652e1603d,94,c25c43,4e-06
1296,train,ae5f3f75840ee274,6947,2672f6,4e-06
5801,train,9325564ce46f1c5e,5797,98141a,4e-06
4605,train,d527402ab053a7c4,587,8e5fe7,4e-06
5555,train,8adfc0565e8ec991,2548,cebf97,4e-06
11141,train,4bc231f26fa8c934,5632,82b39f,4e-06
11128,train,f121d5c4a431bc69,2310,1155ee,4e-06
5719,train,8ee98f61a24213f2,3659,6a158b,4e-06
1931,train,daa8f3ba8eeb1fa5,6835,4e8b4b,4e-06
1846,train,37e1f5bd72be77f9,298,900b75,4e-06
11809,train,f2d120360f1d35d5,1829,5c818e,4e-06
2103,train,d63fbdb6120f6ecf,10041,4745ad,4e-06
6015,train,360caf930f562ed9,2322,a5806d,4e-06
14726,train,6fff6c233915975c,10008,9faec4,4e-06
13397,train,6c2cb153d6a7ecb1,6352,6eb332,4e-06
11908,train,262e3128a9fcfdcd,12517,d7f97a,4e-06
11089,train,9b1ce115ae91f923,5481,8ed016,4e-06
5500,train,3af2dad2d9be7891,6164,5d3bbd,4e-06
2828,train,a4e9769dfc63a5a0,2699,28b6bd,4e-06
7339,train,21510114eab1ceda,10376,baf9a9,4e-06
14515,train,1af801c8e23039d0,2829,6f392a,4e-06
2692,train,c63eb222f6da4c2f,8296,c0f389,4e-06
5004,train,2632f5fc64ac321b,2381,262c9a,4e-06
8970,train,bdc4ba9018cb022b,5684,c512bc,4e-06
10194,train,8fd51f56781f4d16,13671,1253f1,4e-06
11807,train,feb29072c222545c,12404,0b6834,4e-06
11055,train,7bd084fe89582784,6635,1ce3ff,4e-06
14242,train,de50af555715938a,284,5c5b27,4e-06
5019,train,175cae71e731ecce,465,6ba36b,4e-06
7032,train,b3e041cc3c39c608,13070,c69103,4e-06
177,train,d753237e1fc00974,699,aa88c3,4e-06
6147,train,95bfd2822f48aa92,2553,a45d0b,4e-06
666,train,2e5aae752ad0e2ea,7937,c48d75,4e-06
1434,train,dbce70e293349394,826,9c941f,4e-06
6973,train,2ac4360e50e2d5be,251,c55e2c,4e-06
6091,train,b108a09887bc4ba8,2365,856e9d,4e-06
3548,train,d5f080e1a2101002,3243,ea5145,4e-06
1548,train,7161394fd6747d16,9900,8476d7,4e-06
7579,train,fe922fbd9879f5ae,2552,ae1743,4e-06
13187,train,06aa156be6fdd909,12142,75b05d,4e-06
5096,train,508d12307ad02297,5189,2636e2,4e-06
13928,train,7fccea2d0c720962,11768,290f78,4e-06
9173,train,e4cd1b54913bce83,5709,896d13,4e-06
3177,train,21ce791374bc1dc6,13758,117560,4e-06
4828,train,3492c52f870447bc,10265,1b5604,4e-06
635,train,d04489911c6492e2,2844,db9e98,4e-06
12770,train,939c907ce680eb46,5284,0d01c9,4e-06
6556,train,ebf9efa1c132ea51,8907,999222,4e-06
12315,train,15a8db3321434810,8572,69893d,4e-06
8892,train,e5ac5694c0f02e6e,12688,ebac94,4e-06
8304,train,613a56f11e7d5b5a,10126,09011d,4e-06
10067,train,a60d04c614008486,1712,1b4972,4e-06
5018,train,c537cc2cbeb0fbcd,11068,e13407,4e-06
14536,train,ea859f60669883aa,7780,f21ccb,4e-06
12450,train,23bce62f9ef5b331,9556,f6507c,4e-06
14603,train,82082aa4f061a379,10524,2c5adc,4e-06
7674,train,4bfc9fa38bbcd6f2,9373,f375cf,4e-06
1593,train,b87678290f64008c,14054,a5ca3c,4e-06
10784,train,7f211290f6c97fb1,7980,6956e5,4e-06
4593,train,2135f1a74d476049,9560,ad2900,4e-06
3503,train,573fd288972f4207,1352,0a6a45,4e-06
12987,train,caf2e01b84a4e832,13609,265fb4,4e-06
10638,train,cdd99f189f399915,4830,e64074,4e-06
6517,train,0e2350b26c4821b6,13826,a97974,4e-06
2236,train,85f2cd7d91e745f9,10696,cfd352,4e-06
405,train,fb22b7d7b6488e0e,3533,2be0b2,4e-06
5914,train,030d78042427fa73,516,1deb53,4e-06
5432,train,25561cc6056810a2,5821,e0cc17,4e-06
12943,train,5f566f7800a84cbd,2851,a2d7ea,4e-06
110,train,9d4f3fb512c877cd,3521,f3c38e,4e-06
5111,train,a3a64d0b5b51ebb5,13268,3b73e2,4e-06
4931,train,022b845c487d987a,9196,a88429,4e-06
7337,train,915734c7a3bbd0c6,6313,5a75cb,4e-06
13279,train,81dbcdaa149c169e,4257,b89f99,4e-06
5075,train,1ef968941a034980,7480,5ee8a7,4e-06
4969,train,99ae7b55bb454771,8020,98dac8,4e-06
411,train,878c3ed90c7ad060,1236,afed36,4e-06
12841,train,a2060a85833869c0,4880,92bb06,4e-06
12522,train,b2541b86464c2d50,12100,807e37,4e-06
11704,train,5410a863d5b44fcd,12269,b2906a,4e-06
14270,train,6b56e73291cb3bbf,14329,daa1c4,4e-06
4739,train,3876cb442824f452,1301,3e1c05,4e-06
3906,train,a3c92c4ea3190d35,5343,5b1f39,4e-06
7241,train,54b42b84c7211d69,6362,548cd7,4e-06
8444,train,d8d6bb53e6e7247c,9410,d21f21,4e-06
11321,train,5373d561a92c7268,1058,e9dc36,4e-06
14062,train,1decc8ccb5fa8336,6215,cd2e5d,4e-06
12518,train,156f6951d6f51364,10681,f94a2e,4e-06
11183,train,7eb359d3724af062,1096,286b89,4e-06
11195,train,691fe6e6417f2d0c,10398,59e233,4e-06
9528,train,a6595047d90a9fa8,255,689fc4,4e-06
4184,train,86ff7dae4755fcdf,10990,303d60,4e-06
8006,train,418a5a2944f2a8cb,6673,1ad582,4e-06
424,train,49897767e3b0b1dc,13086,5e6dcd,4e-06
7586,train,daee25606f1811a7,7703,26cf4c,4e-06
7604,train,541c382b131880d5,2545,eeb74c,4e-06
9259,train,8d9f97ab70484033,12595,e76abf,4e-06
13119,train,b044e9b3e782d9c9,13537,3264eb,4e-06
1785,train,9d603d31afbf5782,14312,c5d334,4e-06
589,train,9b23726641e5c577,9759,263cb6,4e-06
4513,train,27e745b6330f2c27,13482,d00f31,4e-06
6613,train,612d29dd2cdf5a38,12494,014e5e,4e-06
5799,train,8791f5d2e5db9b96,9331,62f330,4e-06
10362,train,1a1dd979c6c4dbac,1451,50a35e,4e-06
6359,train,e8f3e4085f6402f2,9513,4d4dc3,4e-06
7469,train,147175fb854dd398,9031,8af34c,4e-06
9779,train,25771303d9804427,12093,077068,4e-06
7954,train,0432ef58d95dece6,10416,ad2745,4e-06
12085,train,4a01b28be0e04b01,1905,e85c00,4e-06
10905,train,ed29e01595c18128,10908,9bc660,4e-06
11907,train,2c7328bf9f1c3566,448,d91380,4e-06
5170,train,cbea32cad552a2ec,11919,e9c4d8,4e-06
8072,train,2e7eb4b43a42acc0,5503,63493a,4e-06
14130,train,ff7be489008de35e,6776,6e0a10,4e-06
4985,train,32df9cc080092714,5511,970bf6,4e-06
6855,train,7835f189dff8def0,6819,e4b54a,4e-06
7996,train,32596c3160ea2269,4458,b2f36d,4e-06
14570,train,596028ab625264e9,8629,d778ce,4e-06
6066,train,9a32f298912af5bd,5510,b01845,4e-06
583,train,69867ee211795985,9981,2e2567,4e-06
2295,train,8dbadbd55486eb33,2798,7cafd5,4e-06
10318,train,d530540f53ccaa93,10060,37c432,4e-06
8193,train,1cf0a34eb676c1bd,6054,b00ab9,4e-06
13266,train,b6aec72302cccdb3,10849,5b301b,4e-06
1078,train,607101a48215c46f,303,d31bd2,4e-06
10577,train,96a7f8faa8832343,13690,102329,4e-06
3279,train,55ee969774648c61,481,d508e5,4e-06
13259,train,c8ae938d8ab67b0d,1637,48c930,4e-06
6438,train,ca9f1c0bbab2a1bb,1459,6b195e,4e-06
2673,train,62b5cf8ff1edb0f7,865,b3e691,4e-06
11088,train,b371f71d48a8c664,13109,de0d6f,4e-06
10326,train,c11a695ea2509114,8983,835935,4e-06
6691,train,d88a415fae43a1ba,687,690cdb,4e-06
13610,train,f4d7ed3b6863b649,2570,bc93a7,4e-06
4052,train,9e896d8eaf3fc1e1,11086,d34f5a,4e-06
2351,train,5520a5660ecdf2c3,13579,59b648,4e-06
14019,train,fdb3de7ec97288e1,6462,b5be27,4e-06
11799,train,7cdddb35640b4553,3433,538337,4e-06
3187,train,92c684cd2dffae73,5884,069d19,4e-06
5443,train,4c085f8c8100de5c,2896,353f33,4e-06
1615,train,3523d4cd98fc803a,11146,ec7b34,4e-06
5833,train,dcafd28cc839bf34,9746,84bf9d,4e-06
3315,train,b87330f476c367ca,4235,b82b34,4e-06
4166,train,64841f562c02c990,8441,e11693,4e-06
5309,train,c2699f39a31a4504,10405,4bcf16,4e-06
13316,train,1f8be5f5111a62ce,4793,bffdf4,4e-06
13803,train,2eee8213613bccf1,6235,f16afa,4e-06
12689,train,5aadbca9e4e821c0,6697,bfc7b2,4e-06
1270,train,a83faba5a2a37dff,14155,11dc98,4e-06
5797,train,919de02ede293928,13847,07c2f7,4e-06
10251,train,a3b3037b93e7f65c,9437,711668,4e-06
3377,train,e93f3c749885871f,11712,95f9e0,4e-06
10105,train,19815c8f370f5713,12592,9b2334,4e-06
14063,train,59ba0040ba353427,3117,890fc1,4e-06
1926,train,0106d4dcf19afb86,11892,1fb22e,4e-06
8895,train,67b559ed48dedf1e,3360,a4e950,4e-06
9179,train,ce5ca91fcdf4e4b0,9712,1d237c,4e-06
13418,train,c67e891dd557f82a,8775,f074fd,4e-06
7538,train,af1a28d6b9f34662,7777,66c223,4e-06
14470,train,b34225a7d248e132,4760,1ad196,4e-06
13520,train,cbca479a6872f5d7,10766,4c94ce,4e-06
14306,train,a8011e216821a355,11136,788246,4e-06
11276,train,6a52cd7b56fc8588,3091,e9f61a,4e-06
11236,train,d5158f07d2700e8e,6449,2cd1f6,4e-06
11871,train,13e7e14d80a534f5,9885,d70322,4e-06
4688,train,76d158fa60d0014d,10652,b07502,4e-06
6813,train,406733aebc517fe0,12953,0eede1,4e-06
1832,train,87edb3e508dc75bb,4463,d18eee,4e-06
7559,train,cde2645ebab5317f,5435,12dd5c,4e-06
13673,train,c8d5fed360c973be,3076,6a3cd8,4e-06
14789,train,326236df10d14ee6,5109,035bf5,4e-06
5044,train,d741d1c10e661944,1113,222ed8,4e-06
7327,train,f03feb99dd17b242,767,cd6856,4e-06
7992,train,5182c23bc60c9104,3938,b99d27,4e-06
5087,train,5d81728c7088be4c,8132,84ffe2,4e-06
14416,train,9d5c45af4021785b,771,02c7f3,4e-06
14142,train,141b45da46c41880,8370,883d68,4e-06
1000,train,0836797afda151b3,3728,1968a5,4e-06
2565,train,b3164df64f4ae267,1720,4cb1fb,4e-06
2433,train,c6cc2aad04030088,11075,d1c35d,4e-06
2490,train,cb2968746d23086a,9178,c311a7,4e-06
12080,train,7b16ee2d90826dea,6913,0e4a60,4e-06
13768,train,4c5ab851b298394f,4775,e064f0,4e-06
4223,train,50aae40ae5342146,1028,bd0545,4e-06
1750,train,8c5d7b983d60889b,11913,f116f1,4e-06
10748,train,e757afa6551b2485,4503,75ae23,4e-06
13754,train,61b0e142d7055185,2410,89c3c6,4e-06
7655,train,af96f065847f1750,8310,66116b,4e-06
13019,train,b620aff3092fb737,7372,8b6b21,4e-06
382,train,b8900f318613d9d7,3979,32c7b1,4e-06
4338,train,ab86536529d5a2a0,14486,00efad,4e-06
7688,train,2264c1ddc4e50bfe,6518,3c40c3,4e-06
11048,train,49b2631d1321d0e5,12242,a4fffe,4e-06
12107,train,0c034f3cadee0736,6674,73128a,4e-06
2980,train,0b22cca5bd7681ba,3854,5edc6b,4e-06
4798,train,24b7280122ee68eb,2502,46ab13,4e-06
1810,train,e042046c2374444d,4027,b54cfe,4e-06
2883,train,0e0fef6545434bf4,7185,ba8eec,4e-06
6695,train,b327819d5762bfb5,1149,aba208,4e-06
10717,train,9e0e3ced2a06020d,6295,80e42b,4e-06
1642,train,6d0fb0748276de8f,840,7e3e37,4e-06
1710,train,b24993f98fdb3481,6278,03a25e,4e-06
195,train,0f449fa29ee8dbff,14557,6a1a64,4e-06
7090,train,7a800f2f4ec4c764,2360,492c4c,4e-06
3803,train,b97e6dbb6a9d2047,6383,56a887,4e-06
2895,train,73c104f97a2fc5e1,7842,4a0637,4e-06
12094,train,465e6992197225b2,13042,f6bb6d,4e-06
6779,train,ab4b8cc92c4a76a2,10035,59c5ef,4e-06
9627,train,6dae693123daa0dc,173,e4e2bd,4e-06
10934,train,5bd4126e155b8e6b,1411,1d50e7,4e-06
7324,train,75bb69d258d37ab2,4943,bac932,4e-06
7219,train,39dacb24cdb29f31,4795,f33589,4e-06
228,train,37e4a86d4ba94f7b,9765,03a635,4e-06
10871,train,97cef6773badd6cc,4807,5924d5,4e-06
2747,train,fe115cba3f8ce0ac,4908,9c1de5,4e-06
2749,train,aae32b773b83cf3b,10643,50e550,4e-06
2912,train,58cf21b8d05be05e,8719,9fb278,4e-06
